Harga Sewa;Lokasi;Kamar Tidur;Kamar Mandi;Luas Tanah;Luas Bangunan;Carport;Sertifikat;Daya Listrik;Kamar Tidur Pembantu;Kamar Mandi Pembantu;Garasi;Jumlah Lantai;Kondisi Properti
45000000;Cakung, Jakarta Timur;;;120;100;1;SHM;Lainnya;0;0;0;1;Bagus
30000000;Gading Serpong, Tangerang;;;40;50;1;Lainnya;2200;0;0;0;2;Bagus
40000000;Cisauk, Tangerang;;;72;71;0;PPJB;3300;0;0;0;1;Bagus
68000000;Sunter, Jakarta Utara;;;90;162;2;SHM;Lainnya;0;0;0;2;Bagus
60000000;Denpasar Selatan, Denpasar;;;100;80;1;SHM;Lainnya;0;0;0;1;Bagus
250000000;Kota Baru Parahyangan, Bandung;;;401;421;2;SHM;5500;0;0;2;2;Bagus
60000000;Sunter, Jakarta Utara;;;77;100;0;SHM;Lainnya;0;0;1;3;Renovasi Minimum
550000000;Kemang, Jakarta Selatan;;;700;350;2;SHM;16500;0;0;2;1;Bagus
650000000;Cilandak, Jakarta Selatan;;;300;380;1;SHM;Lainnya;0;0;2;3;Bagus
110000000;BSD The Green, Tangerang;;;180;160;0;Lainnya;4400;0;0;0;2;Bagus
45000000;Kopo, Bandung;;;126;118;2;SHM;3500;0;0;0;2;Bagus
240000000;Sunter, Jakarta Utara;;;360;250;0;Lainnya;Lainnya;0;0;0;2;Lainnya
53000000;Kota Baru Parahyangan, Bandung;;;144;120;1;SHM;Lainnya;0;0;0;1;Bagus
27000000;Kartasura, Sukoharjo;;;130;160;1;SHM;Lainnya;0;0;0;2;Bagus
125000000;Mulyosari, Surabaya;;;260;500;0;SHM;Lainnya;0;0;0;2;Bagus
780000000;Kuningan, Jakarta Selatan;;;325;299;2;SHM;Lainnya;0;0;2;2;Bagus
120000000;Cakung, Jakarta Timur;;;200;200;0;SHM;3500;0;0;0;2;Bagus
150000000;Percut Sei Tuan, Deli Serdang;;;250;625;0;Lainnya;Lainnya;0;0;0;1;Lainnya
90000000;Cempaka Putih, Jakarta Pusat;;;300;200;2;SHM;Lainnya;0;0;0;2;Bagus
43000000;BSD Neo Catalonia, Tangerang;;;98;73;1;SHM;Lainnya;0;0;0;2;Bagus
732000000;Kuningan, Jakarta Selatan;;;400;450;2;SHM;Lainnya;0;0;2;1;Bagus
48000000;Graha Raya, Tangerang Selatan;;;72;42;1;SHM;1300;0;0;0;1;Sudah Renovasi
42000000;Harapan Indah, Bekasi;;;126;100;0;SHM;Lainnya;0;0;0;1;Bagus
105000000;Sektor 9-Bintaro, Tangerang Selatan;;;219;147;1;Lainnya;2200;0;0;0;2;Bagus
120000000;Darmo permai, Surabaya;;;252;200;0;SHM;Lainnya;0;0;0;1;Bagus
85000000;Batam Centre, Batam;;;170;150;1;HGB;Lainnya;0;0;0;2;Bagus
75000000;Harapan Indah, Bekasi;;;200;300;0;SHM;Lainnya;0;0;0;3;Bagus
70000000;Gading Serpong, Tangerang;;;96;120;0;PPJB;Lainnya;0;0;0;1;Bagus
35000000;Prapanca, Jakarta Selatan;;;;;0;Lainnya;Lainnya;0;0;2;;Lainnya
742000000;Kebayoran Baru, Jakarta Selatan;;;275;450;2;SHM;Lainnya;0;0;2;3;Bagus
42000000;Taman Kopo Indah, Bandung;;;120;80;1;SHM;2200;0;0;0;1;Bagus
120000000;Summarecon Bandung, Bandung;;;162;124;1;SHM;1300;0;0;0;2;Bagus
100000000;Kaliwates, Jember;;;1250;300;5;SHM;Lainnya;0;0;0;1;Renovasi Minimum
100000000;Sunter, Jakarta Utara;;;108;150;0;SHM;Lainnya;0;0;1;2;Bagus
55000000;Klojen, Malang;;;250;400;2;SHM;2200;0;0;1;2;Bagus
200000000;Ngagel, Surabaya;;;360;282;0;Lainnya;Lainnya;0;0;0;1;Bagus
50000000;Pontianak Kota, Pontianak;;;198;130;2;Lainnya;Lainnya;0;0;1;2;Lainnya
85000000;Batununggal, Bandung;;;200;180;1;SHM;Lainnya;0;0;1;1;Bagus
673000000;Kebayoran Baru, Jakarta Selatan;;;260;400;1;SHM;Lainnya;0;0;2;2;Bagus
40000000;Harapan Indah, Bekasi;;;72;100;1;SHM;3500;0;0;1;2;Bagus
50000000;Harapan Indah, Bekasi;;;77;77;0;SHM;Lainnya;0;0;0;1;Bagus
33000000;Babelan, Bekasi;;;108;60;1;SHM;Lainnya;0;0;0;2;Bagus
450000000;Cipete, Jakarta Selatan;;;1000;500;6;Lainnya;23000;0;0;0;2;Bagus
450000000;Pejaten, Jakarta Selatan;;;850;550;3;SHM;Lainnya;0;0;3;2;Bagus
75000000;Ciputat, Tangerang Selatan;;;120;96;1;SHM;2200;0;0;1;1;Bagus
90000000;Pantai Indah Kapuk 2, Jakarta Utara;;;80;80;1;PPJB;4400;0;0;0;2;Bagus
40000000;Krukut, Depok;;;96;84;1;SHM;2200;0;0;1;2;Bagus
792000000;Kebayoran Baru, Jakarta Selatan;;;300;350;1;SHM;Lainnya;0;0;2;2;Bagus
45000000;Soreang, Bandung;;;108;90;2;SHM;Lainnya;0;0;0;2;Bagus
65000000;BSD Delatinos, Tangerang;;;112;120;0;SHM;Lainnya;0;0;0;2;Bagus
3000000;Marpoyan Damai, Pekanbaru;;;96;52;0;SHM;Lainnya;0;0;1;1;Bagus
27000000;Taman Kopo Indah, Bandung;;;78;109;1;SHM;Lainnya;0;0;0;2;Bagus
70000000;Sleman, Yogyakarta;;;386;300;0;SHM;1300;0;0;0;1;Bagus
70000000;Sleman, Sleman;;;386;300;0;SHM;1300;0;0;0;1;Bagus
38000000;Marpoyan Damai, Pekanbaru;;;96;52;0;SHM;Lainnya;0;0;1;1;Bagus
65000000;Pantai Indah Kapuk 2, Jakarta Utara;;;80;105;1;Hak Sewa;Lainnya;0;0;0;2;Bagus
40000000;Indraprasta, Bogor;;;119;90;1;SHM;2200;0;0;0;1;Bagus
75000000;Gardu Jati, Bandung;;;180;100;0;SHM;Lainnya;0;0;4;1;Bagus
50000000;Pantai Indah Kapuk 2, Jakarta Utara;;;45;62;1;Hak Sewa;4400;0;0;0;2;Sudah Renovasi
150000000;Renon, Denpasar;;;125;160;1;SHM;Lainnya;0;0;1;2;Bagus
45000000;Green Lake City, Jakarta Barat;;;48;48;0;SHM;Lainnya;0;0;0;2;Bagus
45000000;Banyumanik, Semarang;;;120;80;1;SHM;Lainnya;0;0;0;1;Bagus
105000000;Tamansari, Jakarta Barat;;;60;120;1;SHM;Lainnya;0;0;0;3;Renovasi Minimum
33000000;Taman Kopo Indah, Bandung;;;96;60;1;SHM;Lainnya;0;0;0;1;Bagus
50000000;Pantai Indah Kapuk 2, Jakarta Utara;;;60;60;1;PPJB;4400;0;0;0;2;Bagus
330000000;Lippo Cikarang, Cikarang;;;468;350;2;Lainnya;Lainnya;0;0;1;2;Bagus
80000000;Kelapa Gading, Jakarta Utara;;;136;250;2;SHM;Lainnya;0;0;0;2;Renovasi Minimum
350000000;Kemang, Jakarta Selatan;;;900;600;2;Lainnya;Lainnya;0;0;2;1;Bagus
70000000;BSD, Tangerang;;;120;105;1;SHM;Lainnya;0;0;0;2;Bagus
220000000;BSD, Tangerang;;;297;220;1;Lainnya;3500;0;0;1;2;Bagus
190000000;Pantai Indah Kapuk 2, Jakarta Utara;;;200;224;1;Hak Sewa;Lainnya;0;0;0;2;Bagus
850000000;Kebayoran Lama, Jakarta Selatan;;;700;500;0;Lainnya;Lainnya;0;0;0;;Lainnya
35000000;Pedurungan, Semarang;;;116;100;1;SHM;Lainnya;0;0;0;1;Bagus
40000000;Summarecon Bandung, Bandung;;;66;58;1;SHM;2200;0;0;0;2;Bagus
33000000;Taman Kopo Indah, Bandung;;;102;60;1;SHM;Lainnya;0;0;0;1;Bagus
65000000;Modernland, Tangerang;;;100;150;2;SHM;3500;0;0;0;2;Bagus
50000000;Rungkut, Surabaya;;;200;200;0;SHM;Lainnya;0;0;0;1;Bagus
28000000;Panongan, Tangerang;;;90;90;0;SHM;2200;0;0;1;1;Bagus
65000000;Tarumajaya, Bekasi;;;77;100;1;SHM;Lainnya;0;0;1;2;Bagus
88000000;Gading Serpong, Tangerang;;;136;136;1;Lainnya;Lainnya;0;0;1;2;Bagus
475000000;Pejaten, Jakarta Selatan;;;950;550;2;SHM;23000;0;0;2;2;Bagus
70000000;Karawang Barat, Karawang;;;60;55;1;HGB;Lainnya;0;0;0;2;Bagus
1000000000;Wonokromo, Surabaya;;;1410;745;0;SHM;Lainnya;0;0;0;1;Bagus
550000000;Kemang, Jakarta Selatan;;;850;400;0;SHM;23000;0;0;0;1;Bagus
450000000;BSD, Tangerang;;;240;430;0;Lainnya;Lainnya;0;0;0;3;Bagus
350000000;Kemang, Jakarta Selatan;;;800;400;2;Lainnya;Lainnya;0;0;2;1;Bagus
65000000;Pantai Indah Kapuk 2, Jakarta Utara;;;45;87;1;Hak Sewa;Lainnya;0;0;0;3;Bagus
35000000;Taman Kopo Indah, Bandung;;;114;80;1;SHM;Lainnya;0;0;0;1;Renovasi Minimum
100000000;Lippo Cikarang, Cikarang;;;136;136;1;Lainnya;Lainnya;0;0;1;2;Bagus
300000000;Pantai Indah Kapuk, Jakarta Utara;;;200;450;2;Hak Sewa;7700;0;0;0;3;Bagus
450000000;Cipete, Jakarta Selatan;;;600;400;2;SHM;Lainnya;0;0;2;1;Bagus
26000000;Parung Panjang, Bogor;;;60;61;1;SHM;2200;0;0;0;2;Bagus
140000000;Pondok Indah, Jakarta Selatan;;;120;250;1;SHM;4400;0;0;0;2;Bagus
75000000;Jimbaran, Badung;;;105;120;1;SHM;;0;0;;;
50000000;Lippo Cikarang, Cikarang;;;83;57;2;SHM;2200;0;0;0;2;Bagus
80000000;Alam Sutera, Tangerang;;;200;130;0;SHM;3300;0;0;0;1;Bagus
130000000;Kota Baru Parahyangan, Bandung;;;120;160;1;SHM;Lainnya;0;0;0;2;Bagus
89000000;Cirendeu, Jakarta Selatan;;;66;102;2;SHM;2200;0;0;1;3;Bagus
550000000;Cilandak, Jakarta Selatan;;;1000;500;0;Lainnya;Lainnya;0;0;0;;Lainnya
200000000;Araya, Malang;;;540;432;0;SHM;6600;0;0;0;1;Bagus
35000000;Taman Kopo Indah, Bandung;;;105;90;1;SHM;Lainnya;0;0;0;1;Renovasi Minimum
18000000;Sedati, Sidoarjo;;;72;60;0;PPJB;Lainnya;0;0;0;1;Bagus
90000000;Denpasar Selatan, Denpasar;;;60;120;1;SHM;;0;0;;;
90000000;BSD City, Tangerang;;;98;118;2;PPJB;2200;0;0;0;2;Bagus
150000000;Duren Sawit, Jakarta Timur;;;250;280;2;HGB;Lainnya;0;0;2;1;Bagus
70000000;Jimbaran, Badung;;;120;120;0;SHM;Lainnya;0;0;0;1;Bagus
75000000;Geger Kalong, Bandung;;;156;100;1;SHM;Lainnya;0;0;0;2;Bagus
714000000;Kemang, Jakarta Selatan;;;550;480;2;SHM;Lainnya;0;0;2;2;Bagus
816000000;Kemang, Jakarta Selatan;;;500;480;2;SHM;Lainnya;0;0;2;2;Bagus
130000000;Green Lake City, Jakarta Barat;;;250;250;0;SHM;Lainnya;0;0;0;2;Bagus
550000000;Kemang, Jakarta Selatan;;;750;700;2;SHM;Lainnya;0;0;2;2;Bagus
250000000;Kebayoran Baru, Jakarta Selatan;;;150;198;1;SHM;Lainnya;0;0;0;2;Lainnya
597000000;Kemang, Jakarta Selatan;;;800;500;2;SHM;Lainnya;0;0;2;1;Bagus
850000000;Pondok Indah, Jakarta Selatan;;;800;550;6;SHM;23000;0;0;0;2;Bagus
250000000;Cimahi Selatan, Cimahi;;;250;250;1;SHM;Lainnya;0;0;0;3;Bagus
55000000;Galaxy, Bekasi;;;90;99;2;SHM;2200;0;0;0;2;Bagus
35000000;Grogol, Solo;;;120;150;1;SHM;1300;0;0;0;2;Bagus
400000000;Tegalsari, Surabaya;;;551;700;0;SHM;Lainnya;0;0;0;2;Bagus
75000000;Summarecon Crown Gading, Bekasi;;;91;80;1;SHM;2200;0;0;0;2;Bagus
60000000;Daan Mogot, Jakarta Barat;;;90;120;1;SHM;2200;0;0;0;2;Bagus
55000000;Kelapa Gading, Jakarta Utara;;;102;250;2;SHM;3500;0;0;0;2;Bagus
4000000000;Menteng, Jakarta Pusat;;;1300;2200;10;SHM;33000;0;0;0;2;Bagus
80000000;Grand Wisata, Bekasi;;;220;185;2;SHM;Lainnya;0;0;0;2;Bagus
720000000;Cipete, Jakarta Selatan;;;450;650;2;SHM;7600;0;0;1;2;Bagus
350000000;Lippo Karawaci, Tangerang;;;828;500;4;SHM;Lainnya;0;0;0;2;Bagus
270000000;Cilandak, Jakarta Selatan;;;200;200;3;Lainnya;Lainnya;0;0;0;2;Bagus
55000000;Pantai Indah Kapuk 2, Jakarta Utara;;;60;87;0;SHM;Lainnya;0;0;0;2;Bagus
50000000;Kelapa Gading, Jakarta Utara;;;77;77;2;Lainnya;Lainnya;0;0;0;;Lainnya
45000000;Medan Satria, Bekasi;;;179;150;1;SHM;Lainnya;0;0;1;1;Bagus
105000000;Pantai Indah Kapuk 2, Jakarta Utara;;;50;50;1;PPJB;4400;0;0;0;2;Bagus
1000000000;Canggu, Badung;;;300;500;1;Hak Sewa;Lainnya;0;0;1;1;Bagus
100000000;Sarijadi, Bandung;;;300;250;1;SHM;2200;0;0;1;2;Sudah Renovasi
22000000;Suvarna Sutera, Tangerang;;;102;46;1;Lainnya;Lainnya;0;0;0;1;Bagus
90000000;Bintaro, Tangerang Selatan;;;180;200;1;SHM;Lainnya;0;0;0;2;Bagus
55000000;Cijerah, Bandung;;;205;170;1;SHM;1300;0;0;1;1;Bagus
130000000;Sektor 9-Bintaro, Tangerang Selatan;;;138;200;2;SHM;3300;0;0;0;2;Bagus
60000000;Pantai Indah Kapuk 2, Jakarta Utara;;;60;79;2;PPJB;Lainnya;0;0;0;2;Bagus
275000000;Kemang, Jakarta Selatan;;;650;500;3;SHM;Lainnya;0;0;2;1;Lainnya
140000000;Pontianak Selatan, Pontianak;;;200;320;2;SHM;5500;0;0;1;2;Bagus
60000000;Kelapa Gading, Jakarta Utara;;;120;200;1;Lainnya;Lainnya;0;0;1;2;Sudah Renovasi
60000000;Malang Kota, Malang;;;191;300;1;SHM;5500;0;0;1;2;Bagus
120000000;Summarecon Bandung, Bandung;;;162;124;1;SHM;1300;0;0;0;2;Lainnya
80000000;BSD Foresta, Tangerang;;;144;125;0;Lainnya;2200;0;0;0;2;Bagus
125000000;Metland Puri, Jakarta Barat;;;144;164;2;PPJB;3500;0;0;0;2;Bagus
90000000;Pantai Indah Kapuk 2, Jakarta Utara;;;56;85;1;PPJB;Lainnya;0;0;0;2;Bagus
45000000;Gading Serpong, Tangerang;;;56;68;1;SHM;Lainnya;0;0;0;2;Bagus
90000000;Green Lake City, Jakarta Barat;;;198;200;2;SHM;Lainnya;0;0;0;2;Bagus
13000000;Sumbersari, Jember;;;100;100;0;Lainnya;Lainnya;0;0;0;1;Lainnya
53000000;Arcamanik, Bandung;;;144;120;2;SHM;Lainnya;0;0;0;1;Bagus
67000000;Jajar, Solo;;;224;100;0;SHM;Lainnya;0;0;0;1;Bagus
55000000;BSD Foresta, Tangerang;;;112;81;1;SHM;3500;0;0;0;2;Bagus
30000000;Bekasi Utara, Bekasi;;;110;105;1;Lainnya;Lainnya;0;0;0;1;Bagus
150000000;Pancoran, Jakarta Selatan;;;118;180;2;Lainnya;Lainnya;0;0;0;2;Bagus
40000000;Bekasi Barat, Bekasi;;;162;99;1;Lainnya;Lainnya;0;0;0;1;Bagus
500000000;Pantai Indah Kapuk, Jakarta Utara;;;230;350;1;SHM;Lainnya;0;0;1;2;Bagus
85000000;Sunter, Jakarta Utara;;;90;120;0;SHM;Lainnya;0;0;0;2;Bagus
90000000;Green Lake City, Jakarta Barat;;;200;200;0;SHM;Lainnya;0;0;0;2;Bagus
23000000;Suvarna Sutera, Tangerang;;;102;46;1;Lainnya;Lainnya;0;0;0;1;Bagus
550000000;Kebayoran Baru, Jakarta Selatan;;;730;500;4;SHM;Lainnya;0;0;3;2;Bagus
200000000;Kaliwates, Jember;;;120;800;0;Lainnya;Lainnya;0;0;0;1;Lainnya
50000000;Bekasi, Bekasi;;;66;63;0;SHM;Lainnya;0;0;1;1;Bagus
40000000;Pantai Indah Kapuk, Jakarta Utara;;;54;54;1;Lainnya;Lainnya;0;0;0;1;Bagus
450000000;Bendungan Hilir, Jakarta Pusat;;;375;300;0;Lainnya;Lainnya;0;0;6;;Lainnya
55000000;Taman Palem, Jakarta Barat;;;75;80;1;SHM;Lainnya;0;0;0;2;Sudah Renovasi
250000000;Sunter, Jakarta Utara;;;300;480;1;SHM;Lainnya;0;0;1;2;Bagus
80000000;Graha Padma, Semarang;;;200;120;1;SHM;2200;0;0;0;1;Bagus
75000000;Sunter, Jakarta Utara;;;120;150;1;SHM;Lainnya;0;0;0;2;Sudah Renovasi
65000000;Arcamanik, Bandung;;;144;120;1;SHM;900;0;0;0;1;Bagus
60000000;Summarecon Bandung, Bandung;;;90;90;1;SHM;Lainnya;0;0;0;2;Bagus
10000000;Kaliwates, Jember;;;72;72;0;HGB;Lainnya;0;0;0;1;Lainnya
225000000;Pesanggrahan, Jakarta Selatan;;;250;450;1;SHM;6600;0;0;1;2;Bagus
150000000;Bintaro, Tangerang Selatan;;;185;170;2;SHM;Lainnya;0;0;0;;Lainnya
18000000;Sumbersari, Jember;;;120;120;0;SHM;Lainnya;0;0;0;1;Lainnya
47000000;Summarecon Bandung, Bandung;;;105;120;1;SHM;Lainnya;0;0;0;2;Bagus
12000000;Sumbersari, Jember;;;198;120;0;SHM;Lainnya;0;0;0;1;Lainnya
300000000;Bintaro, Tangerang Selatan;;;237;450;0;SHM;7700;0;0;0;3;Bagus
57000000;Arcamanik, Bandung;;;105;100;0;SHM;Lainnya;0;0;0;2;Bagus
165000000;Tibubeneng, Badung;;;160;80;0;SHM;Lainnya;0;0;1;1;Bagus
120000000;Sektor 9-Bintaro, Tangerang Selatan;;;178;187;0;Lainnya;7700;0;0;0;;Baru
32000000;Citraland, Surabaya;;;55;56;1;SHM;2200;0;0;0;2;Bagus
85000000;BSB City, Semarang;;;144;98;2;SHM;Lainnya;0;0;0;2;Bagus
75000000;Summarecon Bogor, Bogor;;;144;109;1;PPJB;Lainnya;0;0;0;2;Bagus
75000000;Bandung Barat, Bandung;;;850;500;5;SHM;Lainnya;0;0;1;2;Bagus
65000000;BSD City, Tangerang;;;60;120;1;PPJB;Lainnya;0;0;1;2;Bagus
125000000;Renon, Denpasar;;;78;100;1;SHM;Lainnya;0;0;1;2;Bagus
65000000;Gayungan, Surabaya;;;120;180;2;HGB;Lainnya;0;0;0;2;Bagus
95000000;Banyumanik, Semarang;;;153;210;1;SHM;3500;0;0;1;2;Bagus
210000000;Pantai Indah Kapuk 2, Jakarta Utara;;;100;142;1;SHM;4400;0;0;0;2;Bagus
65000000;BSD Foresta, Tangerang;;;128;120;1;Lainnya;Lainnya;0;0;0;2;Bagus
90000000;Batam Centre, Batam;;;162;150;0;HGB;Lainnya;0;0;0;2;Bagus
50000000;Taman Kopo Indah, Bandung;;;114;114;2;SHM;4400;0;0;0;1;Bagus
39000000;Kelapa Dua, Tangerang;;;88;88;1;PPJB;2200;0;0;0;2;Bagus
45000000;Citra Garden, Jakarta Barat;;;96;96;1;SHM;Lainnya;0;0;0;1;Sudah Renovasi
265000000;Dago, Bandung;;;449;350;1;Lainnya;2200;0;0;1;2;Bagus
90000000;Graha, Surabaya;;;276;276;0;SHM;Lainnya;0;0;0;2;Sudah Renovasi
27000000;Sentul City, Bogor;;;120;53;1;PPJB;Lainnya;0;0;0;1;Renovasi Minimum
500000000;Kebayoran Baru, Jakarta Selatan;;;400;;2;Lainnya;Lainnya;0;0;2;;Lainnya
275000000;Dago, Bandung;;;590;338;0;Lainnya;11000;0;0;3;3;Bagus
125000000;Lippo Cikarang, Cikarang;;;65;1951;0;Lainnya;2200;0;0;0;;Baru
360000000;Serpong, Tangerang Selatan;;;680;550;2;Lainnya;Lainnya;0;0;2;4;Bagus
120000000;Bekasi, Bekasi;;;142;240;1;SHM;5500;0;0;1;1;Sudah Renovasi
250000000;Pondok Indah, Jakarta Selatan;;;200;300;2;SHM;Lainnya;0;0;2;2;Bagus
39000000;Bekasi Utara, Bekasi;;;175;150;1;SHM;1300;0;0;0;1;Bagus
220000000;Candi Golf, Semarang;;;144;200;2;SHM;2200;0;0;0;2;Bagus
75000000;Pasteur, Bandung;;;119;116;0;SHM;3500;0;0;0;1;Lainnya
100000000;Renon, Denpasar;;;72;50;1;Hak Sewa;;0;0;0;;
26000000;Tapos, Depok;;;72;45;1;SHM;Lainnya;0;0;1;1;Lainnya
115000000;Green Lake City, Jakarta Barat;;;180;156;2;SHM;Lainnya;0;0;0;2;Bagus
130000000;Tanah Kusir, Jakarta Selatan;;;243;168;2;SHM;Lainnya;0;0;0;2;Bagus
150000000;Bintaro, Tangerang Selatan;;;257;300;2;SHM;3500;0;0;0;2;Bagus
70000000;Summarecon Bandung, Bandung;;;105;120;1;SHM;2200;0;0;1;2;Bagus
75000000;Summarecon Bandung, Bandung;;;105;97;1;SHM;2200;0;0;0;2;Bagus
32000000;Gading Serpong, Tangerang;;;40;40;0;Lainnya;Lainnya;0;0;0;2;Bagus
90000000;kertajaya, Surabaya;;;450;300;0;SHM;Lainnya;0;0;0;;Bagus
50000000;Dieng, Malang;;;135;98;0;SHM;1300;0;0;0;1;Lainnya
40000000;Dieng, Malang;;;105;58;0;SHM;1300;0;0;0;1;Lainnya
150000000;Puri Indah, Jakarta Barat;;;180;250;1;SHM;Lainnya;0;0;2;2;Bagus
175000000;BSD, Tangerang;;;120;200;1;SHM;Lainnya;0;0;1;3;Bagus
450000000;Kemang, Jakarta Selatan;;;380;400;4;SHM;13300;0;0;2;2;Bagus
110000000;Tenggilis Mejoyo, Surabaya;;;210;300;2;SHM;4400;0;0;1;2;Sudah Renovasi
32000000;Citraland, Surabaya;;;55;70;1;HGB;Lainnya;0;0;0;2;Bagus
50000000;BSD City, Tangerang;;;40;53;1;PPJB;Lainnya;0;0;0;2;Sudah Renovasi
762000000;Kuningan, Jakarta Selatan;;;920;500;4;SHM;16500;0;0;2;1;Bagus
275000000;Kebayoran Baru, Jakarta Selatan;;;218;200;2;SHM;7700;0;0;1;2;Sudah Renovasi
550000000;Kemang, Jakarta Selatan;;;750;700;3;SHM;23000;0;0;2;2;Bagus
53000000;Kebayoran Baru, Jakarta Selatan;;;260;400;1;SHM;11000;0;0;1;2;Bagus
50000000;Margahayu, Bandung;;;120;144;2;SHM;Lainnya;0;0;0;2;Bagus
850000000;Petojo, Jakarta Pusat;;;769;420;10;SHM;Lainnya;0;0;0;;Bagus
525000000;Baranangsiang, Bogor;;;750;500;0;SHM;Lainnya;0;0;0;;Bagus
12000000;Candi Dasa, Karangasem;;;70;50;2;SHM;2200;0;0;2;1;Bagus
35000000;Kenjeran, Surabaya;;;60;120;1;SHM;1300;0;0;0;2;Bagus
800000000;Pondok Indah, Jakarta Selatan;;;400;600;2;SHM;16500;0;0;2;2;Bagus
37000000;Harapan Indah, Bekasi;;;102;90;1;SHM;2200;0;0;0;2;Sudah Renovasi
70000000;Percetakan Negara, Jakarta Pusat;;;24;71;1;SHM;2200;0;0;0;3;Bagus
50000000;Sariwangi, Bandung;;;128;80;1;SHM;Lainnya;0;0;0;1;Bagus
440000000;Kemang, Jakarta Selatan;;;1000;700;2;SHM;13200;0;0;2;1;Sudah Renovasi
120000000;Green Lake City, Jakarta Barat;;;120;88;2;SHM;Lainnya;0;0;0;2;Bagus
360000000;Kemang, Jakarta Selatan;;;280;300;2;SHM;13200;0;0;2;2;Bagus
1000000000;Pondok Indah, Jakarta Selatan;;;750;700;2;SHM;23000;0;0;2;2;Bagus
150000000;Genteng, Surabaya;;;604;321;0;SHM;5500;0;0;0;1;Bagus
8000000;Ubud, Gianyar;;;100;80;2;SHM;;0;0;0;;
25000000;Ubud, Gianyar;;;198;189;1;SHM;Lainnya;0;0;0;3;Bagus
35000000;Cibodas, Tangerang;;;102;72;1;Lainnya;2200;0;0;0;1;Bagus
95000000;Kota Baru Parahyangan, Bandung;;;120;92;1;SHM;2200;0;0;0;2;Bagus
90000000;Joglo, Jakarta Barat;;;133;210;1;Lainnya;Lainnya;0;0;0;2;Lainnya
4000000000;Pecatu, Badung;;;138;133;0;HGB;Lainnya;0;0;0;2;Bagus
55000000;Kemang Pratama, Bekasi;;;400;300;1;SHM;2200;0;0;0;1;Bagus
20000000;Cikupa Citra Raya, Tangerang;;;72;29;1;PPJB;2200;0;0;0;1;Bagus
65000000;Lippo Karawaci, Tangerang;;;90;160;2;Lainnya;5500;0;0;0;3;Bagus
80000000;BSD City, Tangerang;;;84;166;1;SHM;Lainnya;0;0;1;2;Baru
125000000;Golf Island, Jakarta Utara;;;75;195;2;PPJB;3500;0;0;0;3;Bagus
2000000000;Podomoro Park Bandung, Bandung;;;102;70;2;SHM;2200;0;0;0;2;Bagus
175000000;Cilandak, Jakarta Selatan;;;200;200;3;SHM;3500;0;0;1;1;Bagus
159000000;Lebak Bulus, Jakarta Selatan;;;195;198;1;SHM;2200;0;0;0;2;Bagus
85000000;Jurumudi, Tangerang;;;120;100;1;PPJB;Lainnya;0;0;0;2;Bagus
70000000;Kosambi, Tangerang;;;80;80;0;Lainnya;4400;0;0;0;1;Bagus
245000000;Cilandak, Jakarta Selatan;;;230;300;0;SHM;Lainnya;0;0;0;1;Bagus
45000000;Grand Wisata, Bekasi;;;72;80;2;PPJB;Lainnya;0;0;0;2;Bagus
570000000;Kemang, Jakarta Selatan;;;269;400;0;SHM;Lainnya;0;0;1;2;Bagus
600000000;Cilandak, Jakarta Selatan;;;316;400;0;SHM;Lainnya;0;0;2;2;Bagus
36000000;Ampera, Jakarta Selatan;;;1000;700;0;Lainnya;Lainnya;0;0;4;;Lainnya
40000000;Kota Baru Parahyangan, Bandung;;;108;108;0;Lainnya;Lainnya;0;0;0;1;Bagus
89000000;Cigadung, Bandung;;;108;160;1;SHM;2200;0;0;0;2;Bagus
70000000;Singgasana, Bandung;;;172;150;2;SHM;Lainnya;0;0;0;1;Bagus
120000000;Podomoro Park Bandung, Bandung;;;120;162;2;SHM;Lainnya;0;0;0;2;Bagus
28000000;Kuta Selatan, Badung;;;240;120;0;Hak Sewa;Lainnya;0;0;1;2;Bagus
35000000;Cicendo, Bandung;;;90;140;0;SHM;2200;0;0;0;2;Bagus
650000000;Pondok Indah, Jakarta Selatan;;;828;512;2;SHM;Lainnya;0;0;0;2;Bagus
53000000;Pejaten, Jakarta Selatan;;;1000;600;0;Lainnya;Lainnya;0;0;4;;Lainnya
225000000;Renon, Denpasar;;;200;300;2;SHM;;0;0;0;;
87000000;Mulyorejo, Surabaya;;;132;260;1;SHM;3500;0;0;0;2;Bagus
1000000000;Cilandak, Jakarta Selatan;;;700;650;2;SHM;Lainnya;0;0;2;2;Bagus
1000000000;Antasari, Jakarta Selatan;;;650;600;2;SHM;Lainnya;0;0;2;2;Bagus
550000000;Kemang, Jakarta Selatan;;;700;350;2;Lainnya;16500;0;0;2;1;Bagus
225000000;Puri Indah, Jakarta Barat;;;160;350;0;SHM;Lainnya;0;0;1;3;Bagus
40000000;Pekayon, Bekasi;;;90;90;0;SHM;Lainnya;0;0;1;1;Bagus
750000000;Cilandak, Jakarta Selatan;;;410;430;2;SHM;Lainnya;0;0;2;2;Bagus
150000000;Ampera, Jakarta Selatan;;;300;125;4;SHM;Lainnya;0;0;2;1;Bagus
45000000;Tembalang, Semarang;;;75;66;1;SHM;1300;0;0;0;2;Bagus
50000000;Tembalang, Semarang;;;90;45;2;SHM;1300;0;0;0;1;Bagus
